"Date","Price","Open","High","Low","Vol.","Change %"
"Mar 28, 2008","14,714.90","14,611.80","14,758.00","14,477.90","60.86M","0.72%"
"Mar 27, 2008","14,610.30","14,414.40","14,717.50","14,404.80","36.90M","1.36%"
"Mar 26, 2008","14,414.80","13,851.80","14,441.90","13,851.80","44.56M","4.08%"
"Mar 25, 2008","13,849.10","13,755.20","14,106.60","13,755.20","47.12M","0.78%"
"Mar 20, 2008","13,741.90","14,584.10","14,591.70","13,683.90","111.80M","-6.02%"
"Mar 19, 2008","14,621.90","14,318.50","14,728.00","14,318.50","53.76M","2.29%"
"Mar 18, 2008","14,294.60","14,304.70","14,340.40","14,165.00","62.92M","-0.09%"
"Mar 17, 2008","14,307.90","14,447.10","14,504.40","14,206.80","50.29M","-1.11%"
"Mar 14, 2008","14,468.00","14,382.60","14,561.40","14,344.80","36.25M","0.62%"
"Mar 13, 2008","14,379.00","14,581.20","14,619.60","14,350.30","52.30M","-1.36%"
"Mar 12, 2008","14,577.50","14,477.80","14,810.80","14,414.30","55.96M","0.96%"
"Mar 11, 2008","14,438.30","14,684.90","14,686.40","14,254.30","58.26M","-1.80%"
"Mar 10, 2008","14,702.40","14,907.90","14,910.40","14,611.80","50.80M","-1.35%"
"Mar 07, 2008","14,903.20","15,081.00","15,084.80","14,710.60","51.77M","-1.29%"
"Mar 06, 2008","15,098.00","14,644.90","15,123.70","14,637.40","56.30M","3.23%"
"Mar 05, 2008","14,625.00","14,779.90","14,801.50","14,585.10","63.51M","-1.10%"
"Mar 04, 2008","14,787.90","14,998.70","15,064.50","14,756.80","69.10M","-1.36%"
"Mar 03, 2008","14,991.80","15,219.60","15,219.60","14,752.70","45.33M","-1.73%"
"Feb 29, 2008","15,256.50","14,994.70","15,281.00","14,994.70","54.90M","1.75%"
"Feb 28, 2008","14,993.70","15,243.50","15,339.50","14,918.70","43.15M","-1.62%"
"Feb 27, 2008","15,241.30","14,940.70","15,241.30","14,936.50","46.49M","2.06%"
"Feb 26, 2008","14,933.40","14,896.10","15,195.80","14,896.10","55.27M","0.30%"
"Feb 25, 2008","14,889.10","14,833.30","14,955.50","14,716.40","51.98M","0.46%"
"Feb 22, 2008","14,820.40","14,895.10","14,895.10","14,490.40","59.36M","-0.58%"
"Feb 21, 2008","14,907.40","14,833.90","14,921.90","14,634.90","61.92M","0.49%"
"Feb 20, 2008","14,834.70","14,712.20","14,926.60","14,688.90","47.43M","0.91%"
"Feb 19, 2008","14,701.60","14,657.60","14,845.70","14,656.50","44.51M","0.32%"
"Feb 18, 2008","14,654.30","14,490.00","14,719.50","14,482.40","44.98M","1.13%"
"Feb 15, 2008","14,490.90","14,442.50","14,513.40","14,191.50","62.58M","0.25%"
"Feb 14, 2008","14,454.30","13,988.10","14,501.70","13,988.10","64.35M","3.47%"
"Feb 13, 2008","13,970.00","13,952.60","14,188.90","13,943.30","52.04M","0.19%"
"Feb 12, 2008","13,944.00","13,644.40","13,957.50","13,644.00","52.16M","2.30%"
"Feb 11, 2008","13,630.70","13,888.50","13,913.30","13,580.90","36.50M","-1.81%"
"Feb 08, 2008","13,881.70","13,861.90","14,029.00","13,803.50","47.74M","0.20%"
"Feb 07, 2008","13,854.60","13,907.80","13,952.60","13,633.70","41.70M","-0.36%"
"Feb 06, 2008","13,904.20","14,357.10","14,358.70","13,902.90","35.70M","-3.41%"
"Feb 05, 2008","14,395.50","14,466.70","14,492.30","14,265.50","41.09M","-0.56%"
"Feb 04, 2008","14,476.80","14,136.70","14,602.60","14,136.70","66.49M","2.57%"
"Feb 01, 2008","14,114.30","13,646.90","14,127.00","13,644.50","42.10M","3.50%"
"Jan 31, 2008","13,636.60","13,511.10","13,636.60","13,009.20","65.10M","0.93%"
"Jan 30, 2008","13,511.30","13,717.20","13,908.20","13,484.40","62.37M","-1.41%"
"Jan 29, 2008","13,705.00","14,003.10","14,032.20","13,612.30","66.58M","-2.07%"
"Jan 25, 2008","13,995.20","13,145.20","13,995.20","13,143.80","59.27M","6.59%"
"Jan 24, 2008","13,130.20","12,935.50","13,207.10","12,931.90","50.40M","1.67%"
"Jan 23, 2008","12,914.00","12,200.90","13,141.80","12,200.90","72.84M","6.29%"
"Jan 22, 2008","12,149.40","13,463.70","13,463.70","12,135.70","91.61M","-10.10%"
"Jan 21, 2008","13,514.60","14,077.30","14,077.30","13,514.60","40.21M","-4.01%"
"Jan 18, 2008","14,079.40","14,471.40","14,471.40","13,964.70","45.67M","-3.01%"
"Jan 17, 2008","14,515.90","14,658.40","14,662.70","14,434.30","41.85M","-0.92%"
"Jan 16, 2008","14,651.10","14,991.80","15,017.10","14,542.40","45.70M","-2.44%"
"Jan 15, 2008","15,017.10","15,089.40","15,307.80","14,976.70","43.40M","-0.42%"
"Jan 14, 2008","15,080.30","15,139.90","15,139.90","14,831.90","40.21M","-0.50%"
"Jan 11, 2008","15,155.80","15,499.60","15,500.70","15,080.10","37.34M","-2.12%"
"Jan 10, 2008","15,483.40","15,591.80","15,607.70","15,391.40","33.39M","-0.64%"
"Jan 09, 2008","15,583.60","15,585.20","15,589.30","15,372.30","34.26M","-0.11%"
"Jan 08, 2008","15,600.20","15,552.20","15,627.00","15,517.90","31.58M","0.18%"
"Jan 07, 2008","15,571.80","15,955.50","15,955.50","15,513.10","25.66M","-2.55%"
"Jan 04, 2008","15,980.00","15,891.20","16,070.70","15,875.30","32.54M","0.60%"
"Jan 03, 2008","15,884.60","15,691.90","15,915.70","15,658.20","34.59M","1.18%"
"Jan 02, 2008","15,699.30","15,590.30","15,754.90","15,477.50","12.25M","0.69%"
"Dec 31, 2007","15,591.70","15,551.20","15,591.70","15,485.10","6.91M","0.30%"
"Dec 28, 2007","15,545.60","15,354.30","15,545.60","15,307.30","15.43M","1.22%"
"Dec 27, 2007","15,357.80","14,997.10","15,357.80","14,997.10","20.15M","2.49%"
"Dec 24, 2007","14,984.40","14,627.40","14,995.60","14,625.40","12.73M","2.58%"
"Dec 21, 2007","14,607.50","14,489.10","14,754.20","14,474.60","45.13M","0.88%"
"Dec 20, 2007","14,479.40","14,534.50","14,652.70","14,479.40","68.37M","-0.40%"
"Dec 19, 2007","14,536.90","14,629.30","14,708.00","14,519.20","50.46M","-0.57%"
"Dec 18, 2007","14,620.70","14,665.30","14,665.30","14,260.50","36.73M","-0.44%"
"Dec 17, 2007","14,685.30","15,204.90","15,205.60","14,685.30","40.34M","-3.52%"
"Dec 14, 2007","15,220.30","15,532.30","15,536.60","15,177.80","33.12M","-2.03%"
"Dec 13, 2007","15,535.40","15,545.50","15,727.90","15,511.00","36.80M","0.03%"
"Dec 12, 2007","15,531.30","15,513.60","15,587.20","15,301.80","41.86M","0.02%"
"Dec 11, 2007","15,528.20","15,426.60","15,571.80","15,424.50","37.65M","0.71%"
"Dec 10, 2007","15,418.50","15,703.80","15,713.30","15,376.80","42.04M","-1.83%"
"Dec 07, 2007","15,705.30","15,575.90","15,771.90","15,573.40","30.79M","0.87%"
"Dec 06, 2007","15,570.60","15,295.80","15,630.60","15,295.20","43.21M","1.89%"
"Dec 05, 2007","15,281.50","15,235.90","15,281.50","15,127.50","34.59M","0.23%"
"Dec 04, 2007","15,245.70","15,231.40","15,249.90","15,128.80","44.88M","0.05%"
"Dec 03, 2007","15,237.80","15,368.50","15,368.50","15,186.80","33.26M","-0.88%"
"Nov 30, 2007","15,373.50","15,069.60","15,390.00","15,063.10","55.49M","2.01%"
"Nov 29, 2007","15,070.60","14,893.20","15,166.40","14,893.20","51.59M","1.14%"
"Nov 28, 2007","14,900.40","15,069.10","15,076.90","14,867.90","44.73M","-1.06%"
"Nov 27, 2007","15,060.00","15,132.30","15,132.30","14,783.10","36.96M","-0.59%"
"Nov 26, 2007","15,149.20","14,722.90","15,208.80","14,722.90","32.59M","2.97%"
"Nov 23, 2007","14,712.10","14,675.30","14,794.20","14,668.70","26.99M","0.31%"
"Nov 22, 2007","14,666.00","14,901.00","14,904.20","14,625.90","48.10M","-1.64%"
"Nov 21, 2007","14,910.10","14,904.40","15,102.40","14,855.00","54.90M","0.16%"
"Nov 20, 2007","14,886.80","15,240.40","15,240.40","14,856.00","39.43M","-2.41%"
"Nov 19, 2007","15,254.50","15,021.00","15,318.00","15,021.00","28.53M","1.60%"
"Nov 16, 2007","15,014.00","15,318.30","15,322.90","14,989.20","40.24M","-2.03%"
"Nov 15, 2007","15,325.20","15,703.90","15,712.30","15,325.20","51.50M","-2.39%"
"Nov 14, 2007","15,700.40","15,652.40","15,905.30","15,621.90","53.76M","0.38%"
"Nov 13, 2007","15,640.90","15,562.60","15,640.90","15,406.10","44.47M","0.53%"
"Nov 12, 2007","15,558.30","16,277.10","16,280.10","15,524.60","46.27M","-4.51%"
"Nov 09, 2007","16,292.80","15,991.30","16,299.10","15,990.40","41.14M","1.95%"
"Nov 08, 2007","15,980.80","16,299.00","16,299.20","15,883.20","38.65M","-2.12%"
"Nov 07, 2007","16,327.30","15,841.80","16,327.30","15,841.80","46.41M","3.15%"
"Nov 06, 2007","15,828.40","15,728.10","15,867.70","15,717.50","24.32M","0.63%"
"Nov 05, 2007","15,729.90","15,735.30","15,933.40","15,690.40","34.16M","-0.00%"
"Nov 02, 2007","15,730.40","16,027.60","16,027.60","15,663.10","42.65M","-2.04%"
