"Date","Price","Open","High","Low","Vol.","Change %"
"Jan 05, 2007","6,720.30","6,723.50","6,785.00","6,709.10","140.39M","-0.00%"
"Jan 04, 2007","6,720.40","6,760.70","6,762.00","6,720.40","191.92M","-0.59%"
"Jan 03, 2007","6,760.40","6,803.50","6,828.00","6,750.50","121.43M","-0.50%"
"Jan 02, 2007","6,794.20","6,816.40","6,834.10","6,793.40","60.46M","-0.26%"
"Dec 29, 2006","6,812.00","6,796.50","6,834.10","6,796.00","100.69M","0.25%"
"Dec 28, 2006","6,795.30","6,775.90","6,811.90","6,775.90","155.55M","0.33%"
"Dec 27, 2006","6,772.70","6,721.50","6,772.70","6,721.00","63.62M","0.78%"
"Dec 22, 2006","6,720.20","6,663.70","6,722.10","6,643.60","168.89M","0.86%"
"Dec 21, 2006","6,663.00","6,683.10","6,685.50","6,650.00","328.24M","-0.24%"
"Dec 20, 2006","6,679.10","6,624.20","6,691.80","6,623.50","294.58M","0.96%"
"Dec 19, 2006","6,615.80","6,642.10","6,664.60","6,613.90","198.69M","-0.38%"
"Dec 18, 2006","6,641.20","6,614.50","6,653.10","6,614.50","198.92M","0.43%"
"Dec 15, 2006","6,612.70","6,625.30","6,634.80","6,603.80","180.40M","-0.15%"
"Dec 14, 2006","6,622.90","6,515.90","6,622.90","6,515.90","143.14M","1.74%"
"Dec 13, 2006","6,509.50","6,496.20","6,540.50","6,496.20","158.80M","0.21%"
"Dec 12, 2006","6,495.60","6,481.20","6,518.60","6,481.20","185.91M","0.24%"
"Dec 11, 2006","6,479.90","6,426.40","6,493.90","6,424.40","148.52M","1.00%"
"Dec 08, 2006","6,416.00","6,461.60","6,472.70","6,416.00","141.36M","-0.79%"
"Dec 07, 2006","6,467.40","6,461.90","6,473.30","6,447.50","219.10M","0.05%"
"Dec 06, 2006","6,464.00","6,421.70","6,464.00","6,413.20","251.52M","0.82%"
"Dec 05, 2006","6,411.20","6,447.40","6,486.30","6,411.20","290.75M","-0.42%"
"Dec 04, 2006","6,438.00","6,458.60","6,458.90","6,426.90","149.84M","-0.42%"
"Dec 01, 2006","6,464.90","6,551.50","6,557.60","6,456.00","157.43M","-1.31%"
"Nov 30, 2006","6,550.70","6,540.40","6,569.60","6,516.40","208.96M","0.28%"
"Nov 29, 2006","6,532.60","6,455.30","6,532.60","6,431.00","245.40M","1.23%"
"Nov 28, 2006","6,453.00","6,511.10","6,511.10","6,427.50","179.87M","-1.12%"
"Nov 27, 2006","6,525.80","6,532.00","6,539.70","6,508.00","105.71M","-0.12%"
"Nov 24, 2006","6,533.50","6,563.50","6,563.60","6,507.00","137.10M","-0.42%"
"Nov 23, 2006","6,561.20","6,524.30","6,564.60","6,508.00","189.14M","0.59%"
"Nov 22, 2006","6,522.40","6,451.40","6,532.70","6,451.30","216.93M","1.32%"
"Nov 21, 2006","6,437.60","6,393.70","6,464.00","6,393.70","184.31M","0.72%"
"Nov 20, 2006","6,391.60","6,520.90","6,528.40","6,391.60","150.29M","-1.88%"
"Nov 17, 2006","6,514.30","6,490.40","6,526.30","6,452.60","171.21M","0.45%"
"Nov 16, 2006","6,485.20","6,520.30","6,538.00","6,455.70","149.02M","-0.63%"
"Nov 15, 2006","6,526.40","6,539.40","6,570.30","6,517.70","144.54M","-0.08%"
"Nov 14, 2006","6,531.60","6,512.80","6,544.10","6,507.80","161.62M","0.42%"
"Nov 13, 2006","6,504.60","6,463.10","6,534.70","6,460.80","94.24M","0.59%"
"Nov 10, 2006","6,466.50","6,496.60","6,496.60","6,439.60","169.94M","-0.45%"
"Nov 09, 2006","6,495.90","6,537.90","6,539.10","6,464.40","211.69M","-1.03%"
"Nov 08, 2006","6,563.30","6,584.10","6,589.30","6,563.30","210.13M","-0.27%"
