"Date","Price","Open","High","Low","Vol.","Change %"
"Oct 12, 2010","8,046.66","8,164.00","8,167.00","8,018.80","35.47M","-1.50%"
"Oct 11, 2010","8,168.91","8,214.20","8,225.20","8,143.40","13.13M","-0.52%"
"Oct 08, 2010","8,211.28","8,269.20","8,276.50","8,201.70","14.69M","-0.72%"
"Oct 07, 2010","8,271.13","8,331.30","8,331.60","8,234.70","14.17M","-0.71%"
"Oct 06, 2010","8,330.27","8,261.00","8,353.40","8,261.00","17.83M","0.85%"
"Oct 05, 2010","8,260.04","8,231.90","8,299.40","8,126.60","13.95M","0.32%"
"Oct 04, 2010","8,233.58","8,201.70","8,286.00","8,181.60","8.07M","0.39%"
"Oct 01, 2010","8,201.99","8,245.90","8,278.10","8,168.00","15.77M","-0.54%"
"Sep 30, 2010","8,246.20","8,286.50","8,303.20","8,219.90","26.23M","-0.49%"
"Sep 29, 2010","8,287.15","8,322.20","8,371.40","8,286.70","32.00M","-0.42%"
"Sep 28, 2010","8,322.48","8,358.10","8,358.10","8,282.90","13.14M","-0.47%"
"Sep 27, 2010","8,362.01","8,340.90","8,385.50","8,308.90","28.12M","0.32%"
"Sep 24, 2010","8,335.06","8,298.10","8,411.40","8,247.10","19.58M","0.41%"
"Sep 23, 2010","8,301.19","8,162.50","8,317.00","8,162.50","25.04M","1.71%"
"Sep 22, 2010","8,161.61","8,049.40","8,188.50","8,049.40","25.49M","1.40%"
"Sep 21, 2010","8,049.08","8,081.00","8,101.00","8,028.40","29.02M","-0.48%"
"Sep 20, 2010","8,087.85","8,110.00","8,125.10","8,052.40","9.63M","-0.30%"
"Sep 17, 2010","8,112.48","8,096.50","8,119.20","8,067.90","29.39M","0.23%"
"Sep 16, 2010","8,094.08","8,157.80","8,170.70","8,090.50","38.18M","-0.75%"
"Sep 15, 2010","8,154.91","8,136.30","8,188.90","8,133.00","32.45M","0.25%"
"Sep 14, 2010","8,134.82","8,179.40","8,197.50","8,127.70","29.20M","-0.45%"
"Sep 13, 2010","8,171.79","8,193.50","8,218.80","8,150.10","25.05M","-0.16%"
"Sep 10, 2010","8,184.64","8,301.60","8,331.00","8,163.60","15.99M","-1.37%"
"Sep 09, 2010","8,298.64","8,268.70","8,343.70","8,268.00","27.94M","0.40%"
"Sep 08, 2010","8,265.31","8,333.50","8,370.60","8,265.30","14.27M","-0.80%"
"Sep 07, 2010","8,331.66","8,387.00","8,394.40","8,303.70","25.17M","-0.68%"
"Sep 06, 2010","8,388.61","8,318.20","8,397.40","8,318.20","23.20M","0.89%"
"Sep 03, 2010","8,314.95","8,290.00","8,344.00","8,280.60","24.54M","0.32%"
"Sep 02, 2010","8,288.03","8,244.40","8,306.50","8,240.30","34.31M","0.56%"
"Sep 01, 2010","8,242.14","8,192.40","8,258.60","8,187.40","36.55M","0.61%"
"Aug 31, 2010","8,191.86","8,142.00","8,207.50","8,136.70","62.32M","0.61%"
"Aug 30, 2010","8,141.98","8,014.60","8,167.20","8,014.60","23.39M","1.65%"
"Aug 27, 2010","8,009.61","7,937.90","8,025.20","7,909.40","17.75M","0.90%"
"Aug 26, 2010","7,938.32","7,925.30","7,976.40","7,912.10","28.49M","0.12%"
"Aug 25, 2010","7,928.66","7,924.40","7,967.10","7,882.90","38.60M","0.03%"
"Aug 24, 2010","7,926.04","7,911.70","7,975.20","7,882.90","29.39M","0.16%"
"Aug 23, 2010","7,913.65","7,899.40","7,927.60","7,855.60","23.36M","0.26%"
"Aug 20, 2010","7,893.15","7,979.50","7,979.50","7,825.60","36.70M","-1.11%"
"Aug 19, 2010","7,981.96","7,998.20","7,998.20","7,938.80","46.18M","-0.17%"
"Aug 18, 2010","7,995.66","8,110.40","8,110.40","7,974.50","42.89M","-1.39%"
"Aug 17, 2010","8,108.38","8,082.80","8,146.40","8,055.40","43.06M","0.35%"
"Aug 16, 2010","8,080.39","8,132.20","8,160.90","8,071.10","27.61M","-0.66%"
"Aug 13, 2010","8,134.41","8,148.10","8,180.60","8,029.80","32.09M","-0.15%"
"Aug 12, 2010","8,146.85","8,243.50","8,280.70","8,122.60","45.55M","-1.38%"
"Aug 11, 2010","8,261.26","8,263.20","8,317.40","8,248.40","24.85M","-0.03%"
"Aug 10, 2010","8,263.99","8,346.20","8,353.50","8,230.60","19.25M","-0.99%"
"Aug 09, 2010","8,346.36","8,302.60","8,351.80","8,218.50","15.06M","0.50%"
"Aug 06, 2010","8,305.04","8,274.90","8,319.90","8,271.80","27.49M","0.38%"
"Aug 05, 2010","8,273.44","8,235.60","8,309.70","8,234.50","16.51M","0.47%"
"Aug 04, 2010","8,234.56","8,212.00","8,254.90","8,206.50","19.58M","0.28%"
"Aug 03, 2010","8,211.42","8,290.50","8,314.10","8,193.80","20.46M","-0.90%"
"Aug 02, 2010","8,285.59","8,184.90","8,300.50","8,184.60","19.60M","1.25%"
"Jul 30, 2010","8,182.99","8,186.80","8,225.30","8,173.70","27.66M","-0.07%"
"Jul 29, 2010","8,189.13","8,231.00","8,246.60","8,178.60","14.89M","-0.53%"
"Jul 28, 2010","8,232.52","8,213.60","8,265.90","8,194.00","18.67M","0.26%"
"Jul 27, 2010","8,211.49","8,203.60","8,261.00","8,202.80","17.65M","0.13%"
"Jul 26, 2010","8,200.84","8,158.80","8,285.30","8,158.80","19.36M","0.56%"
"Jul 23, 2010","8,154.86","8,038.70","8,184.30","8,037.90","18.94M","1.50%"
"Jul 22, 2010","8,034.00","8,149.30","8,151.50","8,024.20","22.03M","-1.40%"
"Jul 21, 2010","8,148.06","8,163.80","8,189.70","8,111.00","20.85M","-0.18%"
"Jul 20, 2010","8,163.11","8,165.00","8,225.20","8,119.10","17.64M","0.01%"
"Jul 19, 2010","8,162.26","8,106.60","8,200.10","8,047.40","40.60M","0.64%"
"Jul 16, 2010","8,110.11","8,175.30","8,225.40","8,093.80","19.77M","-0.78%"
"Jul 15, 2010","8,174.12","8,313.30","8,313.90","8,156.30","24.10M","-1.59%"
"Jul 14, 2010","8,305.93","8,303.70","8,361.00","8,271.00","18.83M","0.07%"
"Jul 13, 2010","8,299.98","8,202.20","8,323.10","8,202.20","30.27M","1.22%"
"Jul 12, 2010","8,199.64","8,225.20","8,227.30","8,167.40","22.73M","-0.34%"
"Jul 09, 2010","8,227.54","8,158.90","8,254.50","8,158.30","20.25M","0.87%"
"Jul 08, 2010","8,156.81","8,020.30","8,156.80","8,019.90","29.10M","1.78%"
"Jul 07, 2010","8,013.83","8,051.50","8,052.40","7,970.90","36.79M","-0.45%"
"Jul 06, 2010","8,049.75","8,049.80","8,050.60","7,977.90","26.00M","-0.01%"
"Jul 05, 2010","8,050.40","8,033.80","8,117.40","8,033.80","21.05M","0.18%"
"Jul 02, 2010","8,036.22","8,005.40","8,123.60","7,991.50","32.68M","0.42%"
"Jul 01, 2010","8,002.69","8,107.30","8,107.50","7,970.00","21.20M","-1.36%"
"Jun 30, 2010","8,113.22","8,153.30","8,153.30","8,017.30","36.40M","-0.59%"
"Jun 29, 2010","8,161.10","8,188.60","8,244.70","8,151.10","29.13M","-0.32%"
"Jun 28, 2010","8,187.51","8,200.50","8,229.30","8,121.00","32.74M","-0.15%"
"Jun 25, 2010","8,199.49","8,331.00","8,331.00","8,182.00","69.54M","-1.62%"
"Jun 24, 2010","8,334.66","8,325.20","8,397.50","8,291.70","26.64M","0.12%"
"Jun 23, 2010","8,324.41","8,462.30","8,462.30","8,324.40","30.16M","-1.65%"
"Jun 22, 2010","8,463.92","8,489.60","8,489.60","8,430.70","25.55M","-0.38%"
"Jun 21, 2010","8,496.30","8,460.90","8,539.20","8,459.50","31.21M","0.50%"
"Jun 18, 2010","8,454.11","8,444.20","8,511.10","8,434.00","24.27M","0.13%"
"Jun 17, 2010","8,443.51","8,429.00","8,478.40","8,400.40","47.58M","0.19%"
