"Date","Price","Open","High","Low","Vol.","Change %"
"Nov 04, 2008","1,358.10","1,378.20","1,378.20","1,330.10","30.15M","-1.26%"
"Nov 03, 2008","1,375.50","1,298.50","1,375.50","1,298.50","49.32M","6.21%"
"Oct 31, 2008","1,295.10","1,253.10","1,295.10","1,251.30","95.06M","3.03%"
"Oct 30, 2008","1,257.00","1,241.50","1,261.20","1,233.10","58.97M","1.36%"
"Oct 29, 2008","1,240.10","1,239.10","1,281.30","1,232.40","51.92M","-0.61%"
"Oct 28, 2008","1,247.70","1,270.50","1,270.50","1,224.00","39.21M","-1.98%"
"Oct 27, 2008","1,272.90","1,302.40","1,302.40","1,271.50","41.93M","-2.18%"
"Oct 24, 2008","1,301.30","1,321.30","1,348.60","1,292.70","34.42M","-1.42%"
"Oct 23, 2008","1,320.00","1,369.50","1,369.50","1,319.60","38.94M","-4.08%"
"Oct 22, 2008","1,376.20","1,423.80","1,424.00","1,375.60","37.44M","-3.60%"
"Oct 21, 2008","1,427.60","1,418.10","1,428.30","1,406.70","38.67M","1.00%"
"Oct 20, 2008","1,413.40","1,353.70","1,414.20","1,353.20","45.33M","4.26%"
"Oct 17, 2008","1,355.70","1,339.30","1,392.70","1,339.30","43.06M","1.76%"
"Oct 16, 2008","1,332.30","1,415.80","1,416.00","1,329.40","60.03M","-6.43%"
"Oct 15, 2008","1,423.90","1,418.50","1,438.40","1,407.50","46.01M","0.49%"
"Oct 14, 2008","1,416.90","1,405.60","1,476.40","1,403.20","60.00M","1.72%"
"Oct 13, 2008","1,392.90","1,375.30","1,422.60","1,369.90","39.17M","1.55%"
"Oct 10, 2008","1,371.70","1,457.40","1,457.40","1,359.80","51.25M","-6.82%"
"Oct 09, 2008","1,472.10","1,476.20","1,482.40","1,459.40","50.21M","-0.40%"
"Oct 08, 2008","1,478.00","1,539.40","1,539.40","1,465.40","39.28M","-4.06%"
"Oct 07, 2008","1,540.50","1,502.70","1,549.90","1,460.70","43.43M","1.99%"
"Oct 06, 2008","1,510.40","1,562.60","1,562.60","1,501.20","12.89M","-3.38%"
"Oct 03, 2008","1,563.30","1,597.20","1,598.00","1,561.40","33.47M","-2.28%"
"Oct 02, 2008","1,599.80","1,620.10","1,629.50","1,599.80","41.66M","-1.01%"
"Oct 01, 2008","1,616.10","1,621.50","1,651.40","1,611.30","35.52M","1.11%"
"Sep 30, 2008","1,598.40","1,625.80","1,625.80","1,561.90","38.75M","-2.53%"
"Sep 29, 2008","1,639.90","1,667.30","1,679.60","1,625.10","30.76M","-1.40%"
"Sep 26, 2008","1,663.20","1,669.40","1,684.00","1,642.20","33.45M","-0.34%"
"Sep 25, 2008","1,668.90","1,663.50","1,668.90","1,645.50","55.62M","0.29%"
"Sep 24, 2008","1,664.10","1,650.50","1,681.10","1,625.30","42.75M","1.03%"
"Sep 23, 2008","1,647.20","1,674.90","1,676.40","1,621.80","46.92M","-2.17%"
"Sep 22, 2008","1,683.70","1,696.10","1,718.10","1,668.90","65.99M","0.14%"
"Sep 19, 2008","1,681.40","1,634.00","1,687.20","1,633.00","83.84M","3.51%"
"Sep 18, 2008","1,624.40","1,665.90","1,665.90","1,605.00","124.38M","-3.03%"
"Sep 17, 2008","1,675.20","1,686.10","1,701.70","1,665.80","85.27M","-0.35%"
"Sep 16, 2008","1,681.00","1,704.50","1,707.40","1,659.50","57.45M","-1.16%"
"Sep 15, 2008","1,700.70","1,735.70","1,735.70","1,683.60","31.98M","-2.24%"
"Sep 12, 2008","1,739.60","1,710.70","1,742.80","1,710.40","35.97M","1.88%"
"Sep 11, 2008","1,707.50","1,728.30","1,730.40","1,702.60","44.31M","-1.18%"
"Sep 10, 2008","1,727.90","1,745.90","1,751.30","1,723.30","40.81M","-1.39%"
"Sep 09, 2008","1,752.30","1,745.40","1,756.50","1,740.20","48.01M","0.13%"
"Sep 08, 2008","1,750.00","1,721.00","1,754.90","1,715.50","42.74M","2.01%"
"Sep 05, 2008","1,715.50","1,740.20","1,741.40","1,695.90","56.72M","-1.72%"
"Sep 04, 2008","1,745.60","1,752.20","1,764.10","1,733.30","58.23M","-0.30%"
"Sep 03, 2008","1,750.80","1,742.50","1,766.90","1,739.40","56.06M","0.64%"
"Sep 02, 2008","1,739.60","1,713.40","1,746.30","1,713.30","44.51M","1.64%"
